timestamp;cluster;pipeline_id;pipelines_status_avg_fps;pipelines_status_avg_pipeline_latency;pipelines_status_count_pipeline_latency;pipelines_status_elapsed_time;pipelines_status_frame_count;pipelines_status_realtime_pipeline_latency;pipelines_status_start_time;pipelines_status_sum_pipeline_latency;pipelines_status_idelta_fps;node_cpu_usage;node_mem_usage;pipelines_server_cpu_usage;pipelines_server_mem_usage
1715805900;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.301979868008547;9105010688.0;4.127824882893714;743079936.0
1715805900;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.97484775561799;0.06916692300331313;3150034.0;126128.25634717941;3150034.0;0.08904790878295898;1715679769.0319202;217878.15913581848;24.971202443547384;;;;
1715805900;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.605666666666123;44765499392.0;4.913976354669524;1081622528.0
1715805900;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974796426206133;0.07292670990788078;3154908.0;126323.6723151207;3154908.0;0.07415270805358887;1715679574.6297004;230077.0605020523;24.802497810143233;;;;
1715805905;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.301979868008547;9105010688.0;4.127824882893714;743079936.0
1715805905;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974849566813436;0.06916702004531783;3150159.0;126133.25223279;3150159.0;0.07270240783691406;1715679769.0319202;217887.11069893837;25.020588889239388;;;;
1715805905;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.474666666667325;44786401280.0;4.89256277875851;1081622528.0
1715805905;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974805145787517;0.0729268380919896;3155034.0;126328.67329597473;3155034.0;0.061322927474975586;1715679574.6297004;230086.65369272232;25.195057465247533;;;;
1715805910;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.301979868008547;9105010688.0;4.127824882893714;743079936.0
1715805910;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974848698884095;0.06916707113687037;3150284.0;126138.26165127754;3150284.0;0.06060528755187988;1715679769.0319202;217895.91752934456;24.952996103378872;;;;
1715805910;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.474666666667325;44786401280.0;4.89256277875851;1081622528.0
