timestamp;cluster;pipeline_id;pipelines_status_avg_fps;pipelines_status_avg_pipeline_latency;pipelines_status_count_pipeline_latency;pipelines_status_elapsed_time;pipelines_status_frame_count;pipelines_status_realtime_pipeline_latency;pipelines_status_start_time;pipelines_status_sum_pipeline_latency;pipelines_status_idelta_fps;node_cpu_usage;node_mem_usage;pipelines_server_cpu_usage;pipelines_server_mem_usage
1715802300;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.30705117519629;12459180032.0;3.9740823162780625;743178240.0
1715802300;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974851444640876;0.06900183578967406;3060125.0;122528.25634074211;3060125.0;0.06204581260681152;1715679769.0319202;211154.2427458763;25.028957252016337;;;;
1715802300;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;7.920333333333595;35252465664.0;;1081741312.0
1715802300;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.97480665116369;0.07284694344308987;3065000.0;122723.67280817032;3065000.0;0.06702208518981934;1715679574.6297004;223275.88165307045;24.998427728358568;;;;
1715802305;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.30705117519629;12459180032.0;3.9740823162780625;743178240.0
1715802305;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974845537383576;0.06900260197621698;3060249.0;122533.25032067299;3060249.0;0.10314488410949707;1715679769.0319202;211165.14369511604;24.829895537487104;;;;
1715802305;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;7.544333333332906;35255631872.0;;1081741312.0
1715802305;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974807893497974;0.07284707023916497;3065125.0;122728.67174911499;3065125.0;0.08574652671813965;1715679574.6297004;223285.37616682053;25.00529639847765;;;;
1715802310;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.30705117519629;12459180032.0;3.9740823162780625;743178240.0
1715802310;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974852607307472;0.06900322403035435;3060375.0;122538.26070833206;3060375.0;0.07323026657104492;1715679769.0319202;211175.74174189568;25.14775473946363;;;;
