timestamp;cluster;pipeline_id;pipelines_status_avg_fps;pipelines_status_avg_pipeline_latency;pipelines_status_count_pipeline_latency;pipelines_status_elapsed_time;pipelines_status_frame_count;pipelines_status_realtime_pipeline_latency;pipelines_status_start_time;pipelines_status_sum_pipeline_latency;pipelines_status_idelta_fps;node_cpu_usage;node_mem_usage;pipelines_server_cpu_usage;pipelines_server_mem_usage
1715795100;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.029333333333489;8027623424.0;4.030472901205329;744476672.0
1715795100;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974843275564247;0.06858293905107875;2880305.0;115328.25123906136;2880305.0;0.0561518669128418;1715679769.0319202;197539.78226351738;24.818299358510046;;;;
1715795100;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;6.068666666666831;26104262656.0;3.36940003932433;1097232384.0
1715795100;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974803573016317;0.0724736260553821;2885181.0;115523.67134785652;2885181.0;0.06229209899902344;1715679574.6297004;209099.52889609337;25.40534479051665;;;;
1715795105;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.029333333333489;8027623424.0;4.030472901205329;744476672.0
1715795105;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974844296166403;0.06858294859732833;2880430.0;115333.25156021118;2880430.0;0.06152629852294922;1715679769.0319202;197548.38262820244;24.998394354000336;;;;
1715795105;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;6.037333333332693;22067519488.0;4.904571922499297;1097232384.0
1715795105;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974795905589033;0.0724736371334848;2885306.0;115528.67181992531;2885305.0;0.061637163162231445;1715679574.6297004;209108.62006306648;24.797658759863637;;;;
1715795110;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.029333333333489;8027623424.0;4.030472901205329;744476672.0
1715795110;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974854355750978;0.06858289426814991;2880557.0;115338.25018239021;2880556.0;0.05764126777648926;1715679769.0319202;197556.93616437912;25.20694613178709;;;;
1715795110;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;6.037333333332693;22067519488.0;4.904571922499297;1097232384.0
1715795110;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.97479707227389;0.07247348740688489;2885430.0;115533.67146897316;2885430.0;0.06660604476928711;1715679574.6297004;209117.17476844788;25.001754883918245;;;;
1715795115;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;5.029333333333489;8027623424.0;4.030472901205328;744476672.0
1715795115;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.97484548479485;0.06858279805714297;2880680.0;115343.25614523888;2880680.0;0.07735967636108398;1715679769.0319202;197565.0947072506;24.770459499736386;;;;
1715795115;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;6.037333333332693;22067519488.0;4.904571922499297;1097232384.0
1715795115;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.9747893157574;0.07247345249605751;2885554.0;115538.67235732079;2885554.0;0.06436300277709961;1715679574.6297004;209126.06074380875;24.795594578485517;;;;
1715795120;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;4.781999999999728;8029167616.0;4.030472901205328;744476672.0
1715795120;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974821456721788;0.06858278923962467;2880802.0;115348.25203633308;2880802.0;0.05657768249511719;1715679769.0319202;197573.43640708923;24.420067951730733;;;;
1715795120;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;6.037333333332693;22067519488.0;4.904571922499297;1097232384.0
1715795120;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974790529522572;0.0724734465608349;2885679.0;115543.67178916931;2885679.0;0.06315445899963379;1715679574.6297004;209135.1027982235;25.002841080202778;;;;
1715795125;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;4.781999999999728;8029167616.0;4.030409514024742;768778240.0
1715795125;a6050a48-03a9-4d02-927a-878317624b52;4ffcff5811d611efa8f5b2a35c7eacee;24.974840087089067;0.06858283334975934;2880929.0;115353.25110673904;2880929.0;0.07409501075744629;1715679769.0319202;197582.27349948883;25.40472321585744;;;;
1715795125;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;6.037333333332693;22067519488.0;4.904571922499297;1097232384.0
1715795125;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974800172298;0.07247337423300054;2885805.0;115548.67226362228;2885805.0;0.05882072448730469;1715679574.6297004;209144.02572846413;25.197608983903983;;;;
