timestamp;cluster;pipeline_id;pipelines_status_avg_fps;pipelines_status_avg_pipeline_latency;pipelines_status_count_pipeline_latency;pipelines_status_elapsed_time;pipelines_status_frame_count;pipelines_status_realtime_pipeline_latency;pipelines_status_start_time;pipelines_status_sum_pipeline_latency;pipelines_status_idelta_fps;node_cpu_usage;node_mem_usage;pipelines_server_cpu_usage;pipelines_server_mem_usage
1715852700;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.434628975266126;15316156416.0;3.476453571600677;624664576.0
1715852700;a6050a48-03a9-4d02-927a-878317624b52;ecef9740135b11efa8f5b2a35c7eacee;24.977818196040875;0.1075130804930955;139632.0;5590.520310878754;139639.0;0.1430661678314209;1715847106.7751818;15012.266455411911;33.13456207505446;;;;
1715852700;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;10.991399426627513;81234030592.0;2.4053461441873503;1134993408.0
1715852700;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.9747762010182;0.07654522181201033;4323725.0;173123.67346525192;4323725.0;0.09051179885864258;1715679574.6297004;330960.48917913437;24.995930857279454;;;;
1715852705;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.434628975266126;15316156416.0;3.476453571600677;624664576.0
1715852705;a6050a48-03a9-4d02-927a-878317624b52;ecef9740135b11efa8f5b2a35c7eacee;24.979771236805604;0.10753962811406494;139768.0;5595.5276222229;139775.0;0.10834789276123047;1715847106.7751818;15030.598742246628;27.160284362780143;;;;
1715852705;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;11.034333333333295;81222561792.0;5.153530409512911;1099378688.0
1715852705;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974777210067725;0.07654689053996071;4323850.0;173128.67152285576;4323850.0;0.09348654747009277;1715679574.6297004;330977.2726612091;25.009715755188825;;;;
1715852710;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.434628975266126;15316156416.0;3.476453571600677;624664576.0
1715852710;a6050a48-03a9-4d02-927a-878317624b52;ecef9740135b11efa8f5b2a35c7eacee;24.97970556297124;0.10757124937739662;139893.0;5600.546395301819;139900.0;0.10366225242614746;1715847106.7751818;15048.464789152145;24.906485715615865;;;;
1715852710;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;11.034333333333295;81222561792.0;5.153530409512911;1099378688.0
1715852710;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974777875549506;0.07654833914846139;4323975.0;173133.67195868492;4323975.0;0.08193397521972656;1715679574.6297004;330993.1047694683;24.997821044117515;;;;
1715852715;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.434628975266126;15316156416.0;;624664576.0
