timestamp;cluster;pipeline_id;pipelines_status_avg_fps;pipelines_status_avg_pipeline_latency;pipelines_status_count_pipeline_latency;pipelines_status_elapsed_time;pipelines_status_frame_count;pipelines_status_realtime_pipeline_latency;pipelines_status_start_time;pipelines_status_sum_pipeline_latency;pipelines_status_idelta_fps;node_cpu_usage;node_mem_usage;pipelines_server_cpu_usage;pipelines_server_mem_usage
1715845500;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.69366666666659;13785055232.0;3.9752245114127605;598568960.0
1715845500;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.98304783057232;0.11030142225913431;32876.0;1315.932312488556;32876.0;0.13654232025146484;1715844181.3542407;3626.2695581912994;24.820066462844732;;;;
1715845500;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;9.348666666666396;70373195776.0;5.028839102348012;1128837120.0
1715845500;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974760532361717;0.07529888680073987;4143904.0;165923.67300510406;4143904.0;0.07326078414916992;1715679574.6297004;312031.35820913315;24.800959090129;;;;
1715845505;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.69366666666659;13785055232.0;3.9752245114127605;598568960.0
1715845505;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.985957998632205;0.11025875741975666;33005.0;1320.9419445991516;33005.0;0.07013416290283203;1715844181.3542407;3639.0902886390686;25.750393871669033;;;;
1715845505;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.96350608231976;70404370432.0;5.028839102348012;1128837120.0
1715845505;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974766960384613;0.07529929368008861;4144030.0;165928.67539167404;4144030.0;0.09636259078979492;1715679574.6297004;312042.5319890976;25.187977425859792;;;;
1715845510;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.69366666666659;13785055232.0;3.9752245114127605;598568960.0
1715845510;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.98471254140305;0.1102276875240968;33128.0;1325.930802822113;33128.0;0.12016773223876953;1715844181.3542407;3651.622832298279;24.654939968806374;;;;
1715845510;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.96350608231976;70404370432.0;5.028839102348012;1128837120.0
1715845510;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974762202447668;0.07529983377596604;4144154.0;165933.6720149517;4144154.0;0.13308238983154297;1715679574.6297004;312054.1073420048;24.816759861465357;;;;
1715845515;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;9.69366666666659;13785055232.0;3.9752245114127605;598568960.0
1715845515;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.984036843470214;0.1102023987108715;33252.0;1330.9298317432404;33252.0;0.08962893486022949;1715844181.3542407;3664.450161933899;24.804817486840435;;;;
1715845515;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.96350608231976;70404370432.0;5.028839102348012;1128837120.0
1715845515;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974756904105966;0.07530081871479931;4144278.0;165938.67223095894;4144278.0;0.0944523811340332;1715679574.6297004;312067.52638173103;24.798928650409827;;;;
1715845520;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.986666666666862;13424271360.0;3.9752245114127605;598568960.0
1715845520;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.985333479535527;0.11015689180518658;33379.0;1335.9437437057495;33379.0;0.09781765937805176;1715844181.3542407;3676.926891565323;25.329523324227715;;;;
1715845520;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.96350608231976;70404370432.0;5.028839102348012;1128837120.0
1715845520;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.9747455713665;0.07530233636750765;4144401.0;165943.67250347137;4144401.0;0.15142345428466797;1715679574.6297004;312083.07814383507;24.598659311886145;;;;
1715845525;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.986666666666862;13424271360.0;3.9622623338352896;624410624.0
1715845525;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.98325885049209;0.11012009535151515;33501.0;1340.9379518032074;33501.0;0.16924762725830078;1715844181.3542407;3689.133314371109;24.428297263403888;;;;
1715845525;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.96350608231976;70404370432.0;3.5513882507237686;1078226944.0
1715845525;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974764446001586;0.07530330767512605;4144529.0;165948.6722652912;4144529.0;0.07134485244750977;1715679574.6297004;312096.7424554825;25.601219540515945;;;;
1715845530;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.986666666666862;13424271360.0;3.9502693721727105;624410624.0
1715845530;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.98565518871508;0.11008918458712354;33629.0;1345.9322817325592;33629.0;0.08077430725097656;1715844181.3542407;3702.189188480377;25.62906372038833;;;;
1715845530;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;8.96350608231976;70404370432.0;5.11991770591026;1078226944.0
1715845530;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.97475916629832;0.07530400022031954;4144653.0;165953.67235970497;4144653.0;0.07160806655883789;1715679574.6297004;312108.950425148;24.79953171660615;;;;
1715845535;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.986666666666862;13424271360.0;3.9502693721727105;624410624.0
1715845535;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.983428866359763;0.11007559602163318;33751.0;1350.9354593753815;33751.0;0.16477584838867188;1715844181.3542407;3715.1614413261414;24.384502951844112;;;;
1715845535;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;9.609934989164376;75772870656.0;5.11991770591026;1078226944.0
1715845535;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974760060546863;0.07530484906245949;4144778.0;165958.6714708805;4144778.0;0.07551836967468262;1715679574.6297004;312121.8816874027;25.00444491246384;;;;
1715845540;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.986666666666862;13424271360.0;3.9502693721727105;624410624.0
1715845540;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.98283979001711;0.11005702313637822;33875.0;1355.9307203292847;33875.0;0.09457540512084961;1715844181.3542407;3728.181658744812;24.82352796866575;;;;
1715845540;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;9.609934989164376;75772870656.0;5.11991770591026;1078226944.0
1715845540;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.97476674569371;0.07530558328754414;4144904.0;165963.67213964462;4144904.0;0.09880709648132324;1715679574.6297004;312134.41339087486;25.196629879626638;;;;
1715845545;a6050a48-03a9-4d02-927a-878317624b52;;;;;;;;;;;8.986666666666862;13424271360.0;3.9502693721727105;624410624.0
1715845545;a6050a48-03a9-4d02-927a-878317624b52;1d319fa4135511efa8f5b2a35c7eacee;24.984954927312067;0.11000173870817344;34003.0;1360.9390153884888;34003.0;0.07581138610839844;1715844181.3542407;3740.3891212940216;25.557599639575;;;;
1715845545;c2313dca-f464-4fe3-96c6-cdbe530fe89e;;;;;;;;;;;9.609934989164376;75772870656.0;5.11991770591026;1078226944.0
1715845545;c2313dca-f464-4fe3-96c6-cdbe530fe89e;dbf4d07211d511efbaf10677b0ee421d;24.974753908143917;0.07530614353605608;4145027.0;165968.68242192268;4145027.0;0.07907652854919434;1715679574.6297004;312145.9982228279;24.549515012077052;;;;
